Property ID,Owner Id,Locality,Plot size,Propertyusagetype,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23,2023-24,2024-25,YearOfConstruction
PT-1014-1001667,['72e76a53-5332-4731-aef5-efa7542ddaa5'],['PLC82'],14.3,NONRESIDENTIAL.COMMERCIAL,,,,,,,,0,0,0,411,349,
PT-1014-1001702,['fdb17e6c-a902-4b1b-9bf2-447d2d661037'],['PLC51'],400.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,0,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-1001870,['8e947eb0-759b-4580-8b6c-83f292813860'],['PLC77'],227.0,RESIDENTIAL,,,,,,,0,0,0,392,361,301,
PT-1014-1001884,['c3dcc027-f0ea-448b-8f82-6bbc019216d7'],['PLC83'],380.0,RESIDENTIAL,,,,,,,,0,0,1226,1128,942,
PT-1014-1001892,['aeb20275-f5d4-4fa9-872d-1fdc51a81eb2'],['PLC67'],71.6,NONRESIDENTIAL.COMMERCIAL,,,,,,,,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-1001894,['6637be4c-5644-4bbc-af2e-b5f35fdec3ef'],['PLC129'],178.3,NONRESIDENTIAL.COMMERCIAL,,,,,,,,0,7825,7420,6953,5948,
PT-1014-1001903,['e3103ec6-767b-4757-ac8a-322b150c8318'],['PLC67'],58.9,NONRESIDENTIAL.COMMERCIAL,,,,,,,,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-1002152,['fb808c3e-73d6-46fc-a1d4-3bd91adbf7c9'],['PLC113'],111.2,RESIDENTIAL,,0,0,0,0,0,0,0,0,0,495,413,
PT-1014-1002293,"['13cb6ac2-fdbc-4f85-93d2-9847ee852ed4', 'fb5654dd-61cc-42f9-8d4a-dafbf0e5f990', 'a5351f1c-3bf1-40ee-a5bc-b85458258d0d', '5faf9304-0c67-45a4-a74e-3e8741bd94b7']",['PLC113'],162.0,RESIDENTIAL,,,,,,0,0,0,0,471,433,362,
PT-1014-1002423,['70ffc2a2-4afa-469a-8610-6c0abd4f8906'],['PLC81'],214.0,RESIDENTIAL,,0,0,0,0,0,0,0,814,763,706,569,
PT-1014-1002565,['3d3bf4af-a839-4d83-8b10-7ded4186c7a3'],['PLC136'],240.0,RESIDENTIAL,,,,,,,,,682,638,587,490,
PT-1014-1002689,"['aa1d3c4d-96ae-49f6-89e3-6ab3974badc9', '468fb296-c247-46eb-a458-d2a8bd17d11b']",['PLC138'],126.0,RESIDENTIAL,,,,0,0,0,0,0,281,263,243,198,
PT-1014-1002757,"['5e814b1d-5daf-4013-afc8-ada9bf0bbd27', '396091e0-b48c-4067-81fa-8b65218d7e1a']",['PLC31'],140.0,RESIDENTIAL,,,,,,0,0,784,742,693,638,533,
PT-1014-1003097,"['e6ef50e1-7950-4aa2-b7ca-59061f3a6f1c', '24d25f9e-c2fd-4241-a39a-930ff40dbe8b']",['PLC121'],140.0,RESIDENTIAL,,,,0,0,0,0,0,0,0,0,521,
PT-1014-1003198,['9c3d08ff-77ad-4a19-b739-fb33f90740d2'],['PLC98'],30.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,,0,0,0,0,1470,
PT-1014-1003284,['efce0764-1a4f-441d-befe-a85660b5d1f0'],['PLC41'],140.0,RESIDENTIAL,,,,,0,0,0,0,517,484,445,372,
PT-1014-1003302,['8357d77a-f136-4cc2-b5ba-5156d6e1e0d1'],['PLC105'],210.0,RESIDENTIAL,,,,,,0,0,0,0,0,"Demand not generated, hence not paid",0,
PT-1014-1003411,"['67274e0e-4ad7-4640-9e03-8af6a3950d97', '9b1d338e-9c73-4267-8f29-12557c35e498']",['PLC91'],300.0,RESIDENTIAL,,,,,,,,0,0,0,"Demand not generated, hence not paid",0,
PT-1014-1003489,"['aa9623f7-3acf-466c-b50d-c11e4621c301', '6c052110-13d4-4c34-9dce-ab100ab62897']",['PLC98'],27.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,,0,2177,2050,1904,1620,
PT-1014-1003494,['3558e75d-39e7-44e3-a75d-3babc22dcd69'],['PLC157'],126.0,RESIDENTIAL,,,,,,,,0,394,371,344,293,
PT-1014-1003502,['e8bca68f-fc00-49f3-afe1-13c22f1dafe7'],['PLC152'],102.0,RESIDENTIAL,,,,,,,0,0,0,0,402,335.95,
PT-1014-1003700,['d4a6d474-8e62-4c24-b617-6fe6530fbc0e'],['PLC154'],54.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,,0,0,0,"Demand not generated, hence not paid",0,
PT-1014-1003746,['b278f6d6-7839-4a20-8bf6-7ea0678acff5'],['PLC189'],102.0,RESIDENTIAL,,0,0,0,0,0,0,0,0,0,318,265,
PT-1014-1003840,['1b1aeff9-7ec2-435c-9c54-fc2aa5543dda'],['PLC156'],233.0,RESIDENTIAL,,,,,,,0,0,1137,1063,978,817,
PT-1014-1003859,['500fd096-ca87-436c-95aa-0aa3face56ec'],['PLC155'],203.0,NONRESIDENTIAL.INDUSTRIAL,,,,,,,,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-1004138,['93c0448d-5ea5-4fc5-9b7f-d1fa00e3d631'],['PLC99'],90.0,RESIDENTIAL,,,,,,0,0,0,0,532,494,419,
PT-1014-1004175,['e66c32e0-056b-4529-9dca-6232b827c6f0'],['PLC54'],236.0,RESIDENTIAL,,,,,0,"Demand not generated, hence not paid",0,0,0,"Demand not generated, hence not paid",0,0,
PT-1014-1004188,['e2afe1ea-1165-426f-b0c4-e44b90dd408b'],['PLC54'],802.3,MIXED,,,,,0,0,0,0,0,0,0,3363,
PT-1014-1004682,['33d3c8a3-f102-471b-a6c6-d1725e14cad3'],['PLC20'],90.0,RESIDENTIAL,,,,,,,,514,489,460,426,368,
PT-1014-1004687,['d88a6260-c81a-4434-87c6-45409924fc18'],['PLC30'],38.7,NONRESIDENTIAL.COMMERCIAL,,,,,0,0,0,0,0,0,0,0.56,
PT-1014-1004829,['090561ad-9721-4079-ae14-9a88781907d5'],['PLC99'],118.0,RESIDENTIAL,,,,,,,,0,0,"Demand not generated, hence not paid","Demand not generated, hence not paid",0,
PT-1014-1004931,['784e643a-1199-4554-81ae-31cba85ce9de'],['PLC134'],25.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,0,0,0,0,52.1,0,
PT-1014-1005002,['a1c77789-1808-41e8-adc6-0be7af0d0861'],['PLC83'],101.0,RESIDENTIAL,,,,,,,0,0,0,0,370,309,
PT-1014-1005004,['f045df8e-f783-4b49-93fc-6625f6cde507'],['PLC83'],150.0,RESIDENTIAL,,,,,,,0,0,0,0,668,558,
PT-1014-1005212,['e3e85088-80e5-4004-992b-5031669f4dc2'],['PLC176'],60.0,RESIDENTIAL,,,,,0,0,0,0,328,306,282,236,
PT-1014-1005251,['59ce663f-317f-47c9-a93a-e11a4d56c24a'],['PLC81'],240.0,RESIDENTIAL,,,,,,,,0,828,774,712,595,
PT-1014-1005317,['1c48d767-9d36-4386-afe9-e1d54c907ce6'],['PLC75'],28.2,NONRESIDENTIAL.COMMERCIAL,,,,,,,,,927,873,811,690,
PT-1014-1005442,['516ada42-3d20-4153-b78c-e9d2d7291f0a'],['PLC51'],4880.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,,,160053,151779,142231,121625,
PT-1014-1005481,['dd10153c-8ca6-4907-b669-7207bb72dc0b'],['PLC145'],31.4,NONRESIDENTIAL.COMMERCIAL,,,,,,,0,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-1005685,['85e2f60a-3b96-4332-bb7b-6dd6bc838864'],['PLC37'],102.7,NONRESIDENTIAL.COMMERCIAL,,,,,,,,0,0,"Demand not generated, hence not paid",0,0,
PT-1014-1005850,['0a436916-ca10-4e8d-9f7a-4e91c4c7453a'],['PLC113'],60.0,RESIDENTIAL,,0,0,0,0,0,0,0,310,290,267,245,
PT-1014-1005913,['347c6f78-338e-4eaa-a06c-47e17ea12a18'],['PLC123'],13.4,NONRESIDENTIAL.COMMERCIAL,,,0,0,0,0,0,0,231,212,212,212,
PT-1014-1006269,['9df8b4b2-d79c-4c93-ad1f-66c8ff70dcd4'],['PLC4'],80.0,RESIDENTIAL,,0,0,0,0,0,0,0,"Demand not generated, hence not paid","Demand not generated, hence not paid",0,"Demand not generated, hence not paid",
PT-1014-1006385,['e11e9111-0c0d-43e5-9923-c29708582e5f'],['PLC6'],125.0,RESIDENTIAL,,,,,,,,0,0,0,0,342,
PT-1014-1006488,['e830c1a1-cbae-408b-89cf-a402f4d25fb5'],['PLC112'],200.0,RESIDENTIAL,,,,,,,,583,552,516,475,397,
PT-1014-1006723,"['747e2be0-4b12-45fb-add6-ec56b5ed0353', 'e77be9eb-de06-4759-94af-97fc9a2bf118']",['PLC51'],31.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,0,0,4392,4032,4032,4032,
PT-1014-1006982,['9795bded-c35c-480b-b08e-523367e9baa5'],['PLC94'],32.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,0,0,0,2133,1998,1708,
PT-1014-1007050,['952b059d-5adf-48d4-b6a7-da3377ba5067'],['PLC121'],120.0,MIXED,,,0,0,0,0,0,0,0,0,7558,6431,
PT-1014-1007095,['dab33424-24ce-43d1-997c-0156f6f2ae76'],['PLC210'],200.0,RESIDENTIAL,,,,,,,,0,0,0,0,"Demand not generated, hence not paid",
PT-1014-1007250,['5740f6a5-5d03-4f0c-b3d9-2c21b455a0d4'],['PLC210'],200.0,RESIDENTIAL,,,,,0,0,0,0,0,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",
PT-1014-1007273,"['fa390458-94d1-4686-b33c-2c77761cd5bb', 'ebe71c2c-b462-4a6e-9dcf-05903b8c384a', 'b1f02fb3-71e7-4542-b78f-fdef4cbdf399']",['PLC79'],33.4,NONRESIDENTIAL.COMMERCIAL,,,,,,,,0,0,0,0,2278,
PT-1014-1007329,"['fa390458-94d1-4686-b33c-2c77761cd5bb', 'ebe71c2c-b462-4a6e-9dcf-05903b8c384a', 'b1f02fb3-71e7-4542-b78f-fdef4cbdf399']",['PLC30'],176.5,MIXED,,,,,,,,0,0,0,0,0.54,
PT-1014-1007399,['156d7c5b-a8b4-4268-8889-ce9951886805'],['PLC58'],1600.0,RESIDENTIAL,,,,,,,,0,0,0,0,1102,
PT-1014-1007615,['bcab552f-df70-41bb-bfcc-50de68df72e0'],['PLC119'],103.0,RESIDENTIAL,,,,,,,,0,0,0,391,357,
PT-1014-1007643,['1667c49e-9e79-405a-883d-c4b21b7ffb60'],['PLC76'],135.0,MIXED,,,,,0,0,0,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-1007917,['9329446b-043e-4b63-bb73-b374c23addd8'],['PLC75'],106.0,RESIDENTIAL,,0,0,0,0,0,0,0,397,371,341,285,
PT-1014-1008195,['8d8a43a7-44fb-433e-a1f4-22f0ed5cbee2'],['PLC19'],181.0,RESIDENTIAL,,,,,,,,494,467,437,402,335.95,
PT-1014-1008387,['8d8a43a7-44fb-433e-a1f4-22f0ed5cbee2'],['PLC128'],181.0,RESIDENTIAL,,0,0,0,0,0,0,0,467,437,402,368.9,
PT-1014-1008439,['3873f697-2c2b-402f-8888-2712797b3e92'],['PLC134'],147.0,RESIDENTIAL,,,0,0,0,0,0,0,837,782,720,660,
PT-1014-1008796,['a8202501-bb3f-4c60-8920-0bece15561d0'],['PLC75'],110.0,MIXED,,,,,,,,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-1008909,['9dc1f790-f4d8-4ba6-943f-8cb4cf07298e'],['PLC121'],18.7,NONRESIDENTIAL.COMMERCIAL,,,,,,,,0,1318,1210,1210,1210,
PT-1014-1009063,['b08b8860-b12e-4d0d-a134-b50f29c71817'],['PLC144'],86.0,RESIDENTIAL,,,0,0,0,0,0,0,0,0,383,320,
PT-1014-1009089,['0566bedb-f95d-416a-a6a7-e4f3c4d657e6'],['PLC134'],381.0,RESIDENTIAL,,,,,,,,0,0,0,0,0.16,
PT-1014-1009098,['c46b0333-5fe2-493a-b78b-f74e73590d64'],['PLC182'],15.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,0,0,0,0,0,65.64,
PT-1014-1009169,['686bb612-43c2-49d8-85e8-a79cec288988'],['PLC121'],101.0,RESIDENTIAL,,,0,0,0,0,0,0,0,0,359,329,
PT-1014-1009212,['903b9e99-e977-4bc7-b118-6c7edffb6de7'],['PLC153'],405.0,RESIDENTIAL,,,,,,,,0,0,0,0,753,
PT-1014-1009234,['222c723b-6321-4116-a7a5-66443d408885'],['PLC94'],12.3,NONRESIDENTIAL.COMMERCIAL,,0,0,0,0,0,0,0,808,760,706,601,
PT-1014-1009375,['2a6d7a93-186d-4a30-9d2e-bfee0e15e3c4'],['PLC58'],270.0,RESIDENTIAL,,,,,0,0,0,0,699,653,601,551,
PT-1014-1009428,['db9d0567-b940-44b0-ab22-70ff2339d075'],['PLC155'],163.0,RESIDENTIAL,,0,0,0,0,0,0,0,0,"Demand not generated, hence not paid",0,0,
PT-1014-1009530,['2c9c598e-f6fe-4631-bcee-9cc1b7621d2e'],['PLC75'],68.0,MIXED,,,,,,,0,0,1844,1737,1613,1372,
PT-1014-1009541,['00445206-8a6b-4cf2-9e52-2b0f4b781d3b'],['PLC33'],544.0,RESIDENTIAL,,,,,,,,0,0,1500,1380,1153,
PT-1014-1009594,['7359cff1-06e9-4a6c-8a2f-b6c9efedb51c'],['PLC130'],130.0,RESIDENTIAL,,,,,,0,0,0,0,0,401,335,
PT-1014-1009804,['ded6488a-cabb-45ba-9fd7-ad985dd03fd3'],['PLC184'],181.0,RESIDENTIAL,,,,,,,,0,0,0,"Demand not generated, hence not paid",0,
PT-1014-1010004,['1c965a2c-cbc0-40c8-9d67-322dd824cfb8'],['PLC21'],190.0,RESIDENTIAL,,,,,,,,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-1010085,['18131ed0-f8d9-4af3-8a06-09f09e52ae28'],['PLC36'],160.0,RESIDENTIAL,,,,,,,0,0,483,452,416,347,
PT-1014-1010093,['aba5d668-faa8-42c5-9299-2e70933f8935'],['PLC38'],128.0,RESIDENTIAL,,,0,0,0,0,0,0,0,0,"Demand not generated, hence not paid",0,
PT-1014-1010118,['ec7d6fbf-6b24-4911-9ea1-00df65c63a5d'],['PLC10'],420.0,MIXED,,,,,,,0,0,3351,3149,2918,2697,
PT-1014-1010182,['dd322698-0f8f-41fa-bd40-0408febf3694'],['PLC104'],126.0,RESIDENTIAL,,0,0,0,0,0,0,0,414,387,356,297,
PT-1014-1010204,['1e5ed8ca-d54a-4948-adf1-2aa4437a2dc1'],['PLC82'],237.0,RESIDENTIAL,,,,,,,,0,0,0,874,801,
PT-1014-1010345,['00ec4b5b-0e0b-4716-aea1-fb964b42139f'],['PLC2'],250.0,RESIDENTIAL,,,0,0,0,0,0,0,0,0,-1.14E-13,0.66,
PT-1014-1010370,"['bd262b02-6b02-4548-baf3-f2439cfdf4c1', 'a34e62d9-a26b-4ff7-8041-4cd7173fdf0a']",['PLC210'],173.6,NONRESIDENTIAL.COMMERCIAL,12475.0,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",12701,12701,0,0,13336,14003,14703,15439,
PT-1014-1010625,['50768fab-9ae5-4a8f-957e-22143f317d82'],['PLC113'],90.0,RESIDENTIAL,,,,,,,0,0,621,581,534,489,
PT-1014-1010718,['3f342696-f27e-4271-9ed7-bb0d180b919c'],['PLC32'],12.5,NONRESIDENTIAL.COMMERCIAL,,,,,,,6121,5821,"Demand not generated, hence not paid",0,0,0,
PT-1014-1010728,['dd54f9cc-db56-488d-876f-fa78b8d0cea5'],['PLC47'],423.0,MIXED,,,,,0,0,0,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-1010859,['a3104645-d767-4cea-969e-cf3c2060cbee'],['PLC184'],22.3,NONRESIDENTIAL.COMMERCIAL,,,,,,,,0,0,0,0.09,0,
PT-1014-1010889,['17b6d03f-9196-46b8-aa65-e0f1c91fb837'],['PLC159'],50.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,0,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-1011267,['f68c54e0-a2a3-400f-bb49-4561768c084a'],['PLC210'],23.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,,0,0,"Demand not generated, hence not paid",0,0,
PT-1014-1011316,['71c46029-ab7a-4c27-b2bc-0530826d49df'],['PLC82'],400.0,RESIDENTIAL,,,,,,,,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-1011325,['1315607b-3168-4281-94a1-12d5ae7767df'],['PLC134'],240.0,RESIDENTIAL,,,,,,,,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-1011331,['031c3688-cf3e-4545-a2a5-325b64affcf4'],['PLC136'],100.0,RESIDENTIAL,,,,,,,0,0,0,0,"Demand not generated, hence not paid",0,
PT-1014-1011347,['8ceb6375-0da5-490d-947f-fed7c63afed3'],['PLC210'],193.0,RESIDENTIAL,,,,,,,,0,0,0,"Demand not generated, hence not paid",0,
PT-1014-1011601,['b81575f5-b003-4a04-8f33-f0b48245f7d2'],['PLC180'],80.0,RESIDENTIAL,,,,0,0,0,0,0,414,387,356,328,
PT-1014-1011607,['15704f8d-c955-44f0-8280-2620763978ba'],['PLC134'],202.0,RESIDENTIAL,,,0,0,0,0,0,0,0,0,0,0.44,
PT-1014-1011868,"['82562023-d624-49b9-b800-dfe8276f7462', '6a7d3099-1963-4e5c-96d4-bbccb2a19a97', 'd9fdfc8a-3cfd-4b2c-9d71-3b4dcd9d1b4c']",['PLC75'],187.6,MIXED,,0,0,0,0,0,0,0,0,0,2055,1686,
PT-1014-1011925,['e94c0251-80ce-4c25-b1d2-b6ad935ec574'],['PLC74'],125.0,RESIDENTIAL,,,,,,10764,"Demand not generated, hence not paid",8958,7873,6959,443,465,
PT-1014-1011986,['a85dcb1e-b7e2-4222-81ac-9107ea1f9936'],['PLC188'],250.0,RESIDENTIAL,,,,,0,0,0,0,0,0,0,387,
PT-1014-1012303,['f54d298f-f143-437c-950b-0c8432b13d49'],['PLC134'],126.0,RESIDENTIAL,,,,,,,,0,340,318,292,244,
PT-1014-1012311,['f44c5cbd-5d22-4660-bf7e-c6c0ae864547'],['PLC68'],166.0,RESIDENTIAL,,,,,,,,0,0,1051,968,808,
PT-1014-1012561,"['180b3aa5-6ad4-412b-95b3-f74e5385bef6', '8ab68737-56b9-4c1d-b148-fd877b20da47']",['PLC129'],101.2,MIXED,,,,,,,0,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-1012627,['375c5385-c407-4c3b-9b7b-70b60636cd43'],['PLC98'],289.0,RESIDENTIAL,,,,0,0,0,0,0,0,0,0,936,
PT-1014-1012753,['33938da5-a026-4b3a-9a78-12536b1fc9a2'],['PLC149'],158.0,MIXED,,,,,,,,,,,,40632,
PT-1014-1013032,['cc173f92-3e58-46ea-bf12-ea5fe370df73'],['PLC1'],255.0,MIXED,,,,,,,,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-1013053,['13cc0806-670a-4be7-9636-f2578588cba9'],['PLC50'],121.0,RESIDENTIAL,,,,0,0,0,0,0,0,0,384,321,
PT-1014-1013072,['722853f4-fd2f-455b-b36c-bf3887f1fb66'],['PLC94'],138.0,NONRESIDENTIAL.INDUSTRIAL,,,,,,,,1322,1260,1189,1107,920,
PT-1014-1013162,"['c4577680-c493-40f2-86b8-92b211dcd9c3', 'f1daefaf-40fd-4e6b-9279-a8ceed0a7b0d']",['PLC134'],187.0,RESIDENTIAL,,,,,,,,0,840,785,723,604,
PT-1014-1013376,['b8e7a0d8-83a5-42bf-94a3-6cdbe2179c0a'],['PLC158'],70.0,RESIDENTIAL,,0,0,0,0,0,0,0,0,339,312,260,
PT-1014-1013733,['7a3eed0b-7a09-4216-8ec0-fecc1004eb93'],['PLC121'],100.0,RESIDENTIAL,,,,,,,0,0,0,379,349,291,
PT-1014-1013810,['b59da546-f8e2-421d-a854-a12ee9fd47be'],['PLC2'],202.0,RESIDENTIAL,,,,,,,,0,0,763,702,586,
PT-1014-1014153,['c699e40b-c223-4f6f-810d-0a1c0bcc01b9'],['PLC206'],133.0,RESIDENTIAL,,,,,,,,0,688,643,592,495,
PT-1014-1014272,['9cdb702d-ec59-4c04-a366-16d25fb33aaa'],['PLC73'],550.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,0,0,0,"Demand not generated, hence not paid",0,0,
PT-1014-1014344,"['c66cf4b0-7da5-41c1-b522-b05de4fbbb98', '056fd879-629a-4126-8b61-0e0ed0825d35']",['PLC113'],294.0,RESIDENTIAL,,,,,,,,832,787,736,677,566,
PT-1014-1014349,['347206b6-6260-4f53-b4ee-c1987c5ba380'],['PLC153'],140.0,RESIDENTIAL,,0,0,0,0,0,0,0,0,0,386,322,
PT-1014-1014363,['8b5c0d77-3167-4060-8f26-abb9b5d5cd44'],['PLC138'],220.0,RESIDENTIAL,,0,0,0,0,0,0,0,0,0,653,546,
PT-1014-1014381,['0c5840cd-6e33-4039-bccf-964901051602'],['PLC183'],102.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,,7060,6719,6326,5875,4999,
PT-1014-1014483,['5b960f9c-fa44-44ed-b648-7d50454551f8'],['PLC98'],80.0,RESIDENTIAL,,0,0,0,0,0,0,0,345,323,297,248,
PT-1014-1014500,['f1daefaf-40fd-4e6b-9279-a8ceed0a7b0d'],['PLC134'],76.0,RESIDENTIAL,,0,0,0,0,0,0,0,272,255,234,196,
PT-1014-1015038,['5a81b9fd-0937-4356-b807-f134453cd76b'],['PLC151'],142.0,RESIDENTIAL,,,,,,,0,0,0,0,21,44.01,
PT-1014-1015055,['90a60141-2087-4ae2-a25e-66313b09bc95'],['PLC75'],40.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,,,,,,980,
PT-1014-1015065,['c4577680-c493-40f2-86b8-92b211dcd9c3'],['PLC20'],11.5,NONRESIDENTIAL.COMMERCIAL,,,,,,,0,0,756,711,661,562,
PT-1014-1015162,['257438a1-6875-4ed7-bd0a-1148057f5e04'],['PLC193'],126.0,RESIDENTIAL,,0,0,0,0,0,0,0,312,292,269,224,
PT-1014-1015180,['6f4d8481-53aa-402c-ae5a-f13f45538be7'],['PLC57'],31.5,NONRESIDENTIAL.COMMERCIAL,,0,0,0,0,0,0,0,0,1952,1813,1542,
PT-1014-1015214,['9547debc-80e4-4465-be04-16b340db5009'],['PLC82'],150.0,RESIDENTIAL,,0,0,0,0,0,0,0,0,0,0,0.61,
PT-1014-1015327,"['72e1111b-2a28-41f3-9563-11cdf632837f', '1ca884e8-d301-4363-b608-85cec9fd88db']",['PLC58'],200.0,RESIDENTIAL,,,,,,,0,0,621,581,534,446,
PT-1014-1015329,"['72e1111b-2a28-41f3-9563-11cdf632837f', '1ca884e8-d301-4363-b608-85cec9fd88db']",['PLC58'],200.0,RESIDENTIAL,,,,,,,0,0,621,581,534,446,
PT-1014-1015435,"['4ac4e23b-fcb0-4251-9043-f40a3276cce6', 'c3201e42-5922-44df-aef4-6e4548399868', '284a70f5-e599-41c2-9fe8-b784f02d4a60', '7990463a-ce20-4844-b910-9ea9682accfb', '03635d94-52cb-4bf8-bbc6-24d11dd8dee7']",['PLC38'],79.0,MIXED,,,,,,,0,0,0,0,"Demand not generated, hence not paid",0,
PT-1014-1015441,"['32f9608e-8197-47d2-842f-e06b19198ded', '16f42faa-53e4-465c-b55f-8625e760ac1a']",['PLC13'],385.0,RESIDENTIAL,,,,,0,0,0,0,"Demand not generated, hence not paid",0,1714,1432,
PT-1014-1015492,['7678f158-77f9-4e98-a548-798a1def5713'],['PLC144'],20.0,NONRESIDENTIAL.COMMERCIAL,,,,0,0,0,0,0,0,0,0,132.28,
PT-1014-1015495,['7111bb41-0774-4b6a-96f5-95480db91a38'],['PLC206'],160.0,RESIDENTIAL,,,,,0,0,0,0,0,0,0,5.68E-14,
PT-1014-1015504,['60b84fd2-4135-41bd-a9dd-4ec4a6d0d0b7'],['PLC103'],30.0,NONRESIDENTIAL.COMMERCIAL,,,,,0,0,0,0,2064.36,0,1825.42,1470.28,
PT-1014-1015531,['cfbf7381-27b9-40ce-8fbd-72ae0f31f310'],['PLC136'],200.0,RESIDENTIAL,,,,0,0,0,"Demand not generated, hence not paid",0,0,0,0,0,
PT-1014-1015553,['6d56a789-b4ba-416d-b4d8-b2a79d98e3ad'],['PLC51'],4880.0,NONRESIDENTIAL.COMMERCIAL,555117.0,0,0,0,0,0,0,0,0,0,228702,237007,
PT-1014-1015646,"['ebd6d40e-0b73-45c7-af9a-3aed785e3a14', '0c086286-7bcb-461e-8ae9-cd4acf6ca823', '6244b116-07b1-46ed-a15b-01ee72c435d8']",['PLC152'],102.0,RESIDENTIAL,,0,0,0,0,0,0,0,0,0,0,0.2,
PT-1014-1015666,['50fb1711-c272-4077-8806-501a551ee903'],['PLC185'],800.0,RESIDENTIAL,,,,,0,0,0,0,0,"Demand not generated, hence not paid",0,0,
PT-1014-1015671,['50fb1711-c272-4077-8806-501a551ee903'],['PLC185'],44.5,NONRESIDENTIAL.COMMERCIAL,,,,,,,,8131,7313,6002,5554,5601,
PT-1014-1015721,['ceafdc87-486b-4fc1-b217-5ea4713141a1'],['PLC152'],68.0,MIXED,,,,,,,0,0,1024,960,887,746,
PT-1014-1015941,['f7d577c2-e6fc-4edf-8091-391905d0109e'],['PLC179'],85.0,RESIDENTIAL,,,,,0,0,0,0,513,480,441,369,
PT-1014-1015968,['39d05265-5807-400e-b4cd-1fa0f07947a4'],['PLC82'],22.7,NONRESIDENTIAL.COMMERCIAL,,,,,0,0,0,0,0,263.04,"Demand not generated, hence not paid",0.27,
PT-1014-1016039,['31ddd107-a6b5-4302-8f6e-93ee2fcbb4c1'],['PLC206'],446.0,RESIDENTIAL,,,,,0,0,0,0,0,0,"Demand not generated, hence not paid",0,
PT-1014-1016292,['57b47052-27e7-497f-917b-2668289fa0a9'],['PLC142'],106.3,NONRESIDENTIAL.COMMERCIAL,,,,,,0,0,0,0,0,0,0.18,
PT-1014-1016350,['66a89403-b590-4c9f-b24a-64f4e2328b0a'],['PLC136'],160.0,RESIDENTIAL,,,,,0,0,0,0,542,506,466,427,
PT-1014-1016460,['e376a327-378e-43ae-b4a6-b73f8b6b34ce'],['PLC212'],105.0,RESIDENTIAL,,,,,,,,0,0,0,0,430,
PT-1014-1016639,['6c4baf5d-0164-489f-94ef-55078c531816'],['PLC76'],192.0,RESIDENTIAL,,,,,0,0,0,0,632,591,544,454,
PT-1014-1016694,['0fe2d43e-ca57-460d-8b81-76ab6e774610'],['PLC134'],52.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,,3599,3425,3225,2995,2548,
PT-1014-1016950,"['37ff4892-477a-4609-b58b-d4569d9e40f7', 'e5ff9a3e-3e55-443b-8b8e-e789d2b67d9f']",['PLC149'],607.0,RESIDENTIAL,0.0,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",0,0,0,0,0,0,0,0.41,
PT-1014-1016958,['37ff4892-477a-4609-b58b-d4569d9e40f7'],['PLC68'],101.2,MIXED,0.0,0,0,0,0,0,0,0,0,0,0,0.29,
PT-1014-1016973,['9a6d51a9-2c9e-4077-ac72-5a851409535e'],['PLC134'],52.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,,0,3467,3269,3041,2548,
PT-1014-1017222,['c34dd7b7-d832-4a4d-a924-fc3fd4af76d3'],['PLC33'],200.0,RESIDENTIAL,,,,,,,,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-1017234,['4bf8e3cb-416d-4af8-b7e6-3e7cf2baa65e'],['PLC98'],360.0,MIXED,,,,,,,0,0,1463,1380,1425,1471,
